"Key","Rule","Severity","Component","Project","Status","Message","Line","TextRange","Type","Effort","CreationDate","UpdateDate","Tags","URL"
"AZeQdVppyR1Wrs09NuEp","javascript:S6848","MAJOR","w159_unstract:frontend/src/components/navigations/top-nav-bar/TopNavBar.jsx","w159_unstract","OPEN","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","226","226:12-233:13","CODE_SMELL","5min","3/25/2024 2:18:58 AM","6/20/2025 11:06:35 PM","accessibility, react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVppyR1Wrs09NuEp"
"AZeQdVppyR1Wrs09NuEq","javascript:S1082","MINOR","w159_unstract:frontend/src/components/navigations/top-nav-bar/TopNavBar.jsx","w159_unstract","OPEN","Visible, non-interactive elements with click handlers must have at least one keyboard listener.","226","226:12-233:13","BUG","5min","3/25/2024 2:18:58 AM","6/20/2025 11:06:35 PM","accessibility, react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVppyR1Wrs09NuEq"
"AZeQdVpqyR1Wrs09NuEr","javascript:S3358","MAJOR","w159_unstract:frontend/src/components/navigations/top-nav-bar/TopNavBar.jsx","w159_unstract","OPEN","Extract this nested ternary operation into an independent statement.","401","401:12-405:9","CODE_SMELL","5min","4/25/2025 6:56:07 AM","6/20/2025 11:06:35 PM","confusing","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpqyR1Wrs09NuEr"
"AZeQdVp8yR1Wrs09NuEu","javascript:S6754","MINOR","w159_unstract:frontend/src/components/oauth-ds/oauth-ds/OAuthDs.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","15","15:8-15:37","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVp8yR1Wrs09NuEu"
"AZeQdVp8yR1Wrs09NuEv","javascript:S6749","MINOR","w159_unstract:frontend/src/components/oauth-ds/oauth-ds/OAuthDs.jsx","w159_unstract","OPEN","A fragment with only one child is redundant.","64","64:6-66:9","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVp8yR1Wrs09NuEv"
"AZeQdVqIyR1Wrs09NuEx","javascript:S6772","MAJOR","w159_unstract:frontend/src/components/onboard/OnBoard.jsx","w159_unstract","OPEN","Ambiguous spacing before next element a","134","134:0-134:16","CODE_SMELL","5min","3/28/2024 11:15:15 PM","6/20/2025 11:06:35 PM","react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVqIyR1Wrs09NuEx"
"AZeQdVqIyR1Wrs09NuEy","javascript:S6772","MAJOR","w159_unstract:frontend/src/components/onboard/OnBoard.jsx","w159_unstract","OPEN","Ambiguous spacing after previous element a","141","141:0-141:18","CODE_SMELL","5min","3/28/2024 11:15:15 PM","6/20/2025 11:06:35 PM","react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVqIyR1Wrs09NuEy"
"AZeQdVosyR1Wrs09NuEN","javascript:S3863","MINOR","w159_unstract:frontend/src/components/pipelines-or-deployments/etl-task-deploy/EtlTaskDeploy.jsx","w159_unstract","OPEN","'react' imported multiple times.","3","3:36-3:43","CODE_SMELL","1min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","es2015","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVosyR1Wrs09NuEN"
"AZeQdVosyR1Wrs09NuEO","javascript:S3863","MINOR","w159_unstract:frontend/src/components/pipelines-or-deployments/etl-task-deploy/EtlTaskDeploy.jsx","w159_unstract","OPEN","'react' imported multiple times.","19","19:28-19:35","CODE_SMELL","1min","3/14/2025 1:04:42 AM","6/20/2025 11:06:35 PM","es2015","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVosyR1Wrs09NuEO"
"AZeQdVosyR1Wrs09NuEP","javascript:S6754","MINOR","w159_unstract:frontend/src/components/pipelines-or-deployments/etl-task-deploy/EtlTaskDeploy.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","52","52:8-52:31","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVosyR1Wrs09NuEP"
"AZeQdVosyR1Wrs09NuEQ","javascript:S2486","MINOR","w159_unstract:frontend/src/components/pipelines-or-deployments/etl-task-deploy/EtlTaskDeploy.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","228","228:6-230:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVosyR1Wrs09NuEQ"
"AZeQdVoxyR1Wrs09NuER","javascript:S107","MAJOR","w159_unstract:frontend/src/components/pipelines-or-deployments/log-modal/fetchExecutionLogs.js","w159_unstract","OPEN","Arrow function has too many parameters (9). Maximum allowed is 7.","11","11:2-11:4","CODE_SMELL","20min","6/4/2024 3:05:21 AM","6/20/2025 11:06:35 PM","brain-overload","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVoxyR1Wrs09NuER"
"AZeQdVnYyR1Wrs09NuD6","javascript:S6582","MAJOR","w159_unstract:frontend/src/components/rjsf-custom-widgets/select-widget/SelectWidget.jsx","w159_unstract","OPEN","Prefer using an optional chain expression instead, as it's more concise and easier to read.","29","29:13-34:16","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVnYyR1Wrs09NuD6"
"AZeQdVrdyR1Wrs09NuE3","css:S4666","MAJOR","w159_unstract:frontend/src/components/set-org/SetOrg.css","w159_unstract","OPEN","Unexpected duplicate selector "".org-card-container .ant-card-body"", first used at line 54","58","58:0-58:36","CODE_SMELL","1min","3/25/2024 2:18:58 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrdyR1Wrs09NuE3"
"AZeQdVrdyR1Wrs09NuE4","css:S4666","MAJOR","w159_unstract:frontend/src/components/set-org/SetOrg.css","w159_unstract","OPEN","Unexpected duplicate selector "".org-svg"", first used at line 23","107","107:0-107:10","CODE_SMELL","1min","3/25/2024 2:18:58 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrdyR1Wrs09NuE4"
"AZeQdVriyR1Wrs09NuE5","javascript:S2486","MINOR","w159_unstract:frontend/src/components/set-org/SetOrg.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","36","36:8-38:7","CODE_SMELL","1h","4/18/2024 6:50:01 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVriyR1Wrs09NuE5"
"AZeQdVpKyR1Wrs09NuEX","javascript:S2486","MINOR","w159_unstract:frontend/src/components/settings/default-triad/DefaultTriad.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","129","129:6-131:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpKyR1Wrs09NuEX"
"AZeQdVpQyR1Wrs09NuEY","javascript:S2486","MINOR","w159_unstract:frontend/src/components/settings/invite/InviteEditUser.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","138","138:6-140:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpQyR1Wrs09NuEY"
"AZeQdVpWyR1Wrs09NuEZ","javascript:S6754","MINOR","w159_unstract:frontend/src/components/settings/platform/PlatformSettings.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","37","37:8-37:41","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpWyR1Wrs09NuEZ"
"AZeQdVpWyR1Wrs09NuEa","javascript:S6754","MINOR","w159_unstract:frontend/src/components/settings/platform/PlatformSettings.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","38","38:8-38:43","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpWyR1Wrs09NuEa"
"AZeQdVpWyR1Wrs09NuEb","javascript:S2004","CRITICAL","w159_unstract:frontend/src/components/settings/platform/PlatformSettings.jsx","w159_unstract","OPEN","Refactor this code to not nest functions more than 4 levels deep.","61","61:46-61:48","CODE_SMELL","20min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","brain-overload","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpWyR1Wrs09NuEb"
"AZeQdVpWyR1Wrs09NuEc","javascript:S125","MAJOR","w159_unstract:frontend/src/components/settings/platform/PlatformSettings.jsx","w159_unstract","OPEN","Remove this commented out code.","109","109:6-109:27","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","unused","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpWyR1Wrs09NuEc"
"AZeQdVpWyR1Wrs09NuEd","javascript:S125","MAJOR","w159_unstract:frontend/src/components/settings/platform/PlatformSettings.jsx","w159_unstract","OPEN","Remove this commented out code.","113","113:6-113:28","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","unused","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpWyR1Wrs09NuEd"
"AZeQdVpWyR1Wrs09NuEe","javascript:S2486","MINOR","w159_unstract:frontend/src/components/settings/platform/PlatformSettings.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","127","127:6-129:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpWyR1Wrs09NuEe"
"AZeQdVpFyR1Wrs09NuEW","javascript:S2486","MINOR","w159_unstract:frontend/src/components/settings/settings/Settings.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","20","20:6-22:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVpFyR1Wrs09NuEW"
"AZeQdVo_yR1Wrs09NuEV","javascript:S2486","MINOR","w159_unstract:frontend/src/components/settings/users/Users.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","183","183:6-185:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVo_yR1Wrs09NuEV"
"AZeQdVo4yR1Wrs09NuES","javascript:S6754","MINOR","w159_unstract:frontend/src/components/tool-settings/tool-settings/ToolSettings.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","44","44:8-44:46","CODE_SMELL","5min","3/15/2024 1:16:22 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVo4yR1Wrs09NuES"
"AZeQdVo4yR1Wrs09NuET","javascript:S2486","MINOR","w159_unstract:frontend/src/components/tool-settings/tool-settings/ToolSettings.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","198","198:6-200:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVo4yR1Wrs09NuET"
"AZeQdVo4yR1Wrs09NuEU","javascript:S6478","MAJOR","w159_unstract:frontend/src/components/tool-settings/tool-settings/ToolSettings.jsx","w159_unstract","OPEN","Move this component definition out of the parent component and pass data as props.","207","207:26-207:28","CODE_SMELL","5min","3/10/2024 10:06:33 PM","6/20/2025 11:06:35 PM","jsx, performance, react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVo4yR1Wrs09NuEU"
"AZeQdVnmyR1Wrs09NuD9","javascript:S3358","MAJOR","w159_unstract:frontend/src/components/widgets/list-view/ListView.jsx","w159_unstract","OPEN","Extract this nested ternary operation into an independent statement.","97","97:20-99:44","CODE_SMELL","5min","3/15/2024 1:16:22 AM","6/20/2025 11:06:35 PM","confusing","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVnmyR1Wrs09NuD9"
"AZeQdVnsyR1Wrs09NuD-","javascript:S6582","MAJOR","w159_unstract:frontend/src/components/widgets/share-permission/SharePermission.jsx","w159_unstract","OPEN","Prefer using an optional chain expression instead, as it's more concise and easier to read.","36","36:26-36:58","CODE_SMELL","5min","3/19/2024 9:05:02 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVnsyR1Wrs09NuD-"
"AZeQdVrYyR1Wrs09NuEz","javascript:S6754","MINOR","w159_unstract:frontend/src/components/workflows/workflow/Workflows.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","48","48:8-48:40","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrYyR1Wrs09NuEz"
"AZeQdVrYyR1Wrs09NuE0","javascript:S6754","MINOR","w159_unstract:frontend/src/components/workflows/workflow/Workflows.jsx","w159_unstract","OPEN","useState call is not destructured into value + setter pair","50","50:8-50:32","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrYyR1Wrs09NuE0"
"AZeQdVrYyR1Wrs09NuE1","javascript:S2486","MINOR","w159_unstract:frontend/src/components/workflows/workflow/Workflows.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","186","186:6-188:5","CODE_SMELL","1h","5/5/2024 9:28:05 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrYyR1Wrs09NuE1"
"AZeQdVrYyR1Wrs09NuE2","javascript:S6478","MAJOR","w159_unstract:frontend/src/components/workflows/workflow/Workflows.jsx","w159_unstract","OPEN","Move this component definition out of the parent component and pass data as props.","191","191:27-191:29","CODE_SMELL","5min","3/10/2024 10:06:33 PM","6/20/2025 11:06:35 PM","jsx, performance, react","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrYyR1Wrs09NuE2"
"AZeQdVsXyR1Wrs09NuFQ","javascript:S2486","MINOR","w159_unstract:frontend/src/helpers/GetStaticData.js","w159_unstract","OPEN","Handle this exception or don't catch it at all.","10","10:2-12:1","CODE_SMELL","1h","1/23/2025 6:00:59 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsXyR1Wrs09NuFQ"
"AZeQdVsXyR1Wrs09NuFR","javascript:S1135","INFO","w159_unstract:frontend/src/helpers/GetStaticData.js","w159_unstract","OPEN","Complete the task associated to this ""TODO"" comment.","132","132:3-132:7","CODE_SMELL","0min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","cwe","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsXyR1Wrs09NuFR"
"AZeQdVsXyR1Wrs09NuFS","javascript:S2486","MINOR","w159_unstract:frontend/src/helpers/GetStaticData.js","w159_unstract","OPEN","Handle this exception or don't catch it at all.","337","337:4-339:3","CODE_SMELL","1h","2/27/2024 1:51:04 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsXyR1Wrs09NuFS"
"AZeQdVsXyR1Wrs09NuFT","javascript:S6353","MINOR","w159_unstract:frontend/src/helpers/GetStaticData.js","w159_unstract","OPEN","Use concise character class syntax '\w' instead of '[a-zA-Z0-9_]'.","550","550:27-550:39","CODE_SMELL","5min","9/16/2024 10:19:42 AM","6/20/2025 11:06:35 PM","regex, type-dependent","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsXyR1Wrs09NuFT"
"AZeQdVsByR1Wrs09NuFB","javascript:S1135","INFO","w159_unstract:frontend/src/hooks/useAxiosPrivate.js","w159_unstract","OPEN","Complete the task associated to this ""TODO"" comment.","17","17:13-17:17","CODE_SMELL","0min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","cwe","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsByR1Wrs09NuFB"
"AZeQdVr2yR1Wrs09NuE9","javascript:S3776","CRITICAL","w159_unstract:frontend/src/hooks/useExceptionHandler.jsx","w159_unstract","OPEN","Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.","12","12:4-12:6","CODE_SMELL","9min","1/9/2025 1:13:56 AM","6/20/2025 11:06:35 PM","architecture, brain-overload","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVr2yR1Wrs09NuE9"
"AZeQdVr8yR1Wrs09NuE-","javascript:S2486","MINOR","w159_unstract:frontend/src/hooks/useSessionValid.js","w159_unstract","OPEN","Handle this exception or don't catch it at all.","16","16:2-18:1","CODE_SMELL","1h","3/15/2024 1:40:41 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVr8yR1Wrs09NuE-"
"AZeQdVr8yR1Wrs09NuE_","javascript:S2486","MINOR","w159_unstract:frontend/src/hooks/useSessionValid.js","w159_unstract","OPEN","Handle this exception or don't catch it at all.","43","43:4-45:3","CODE_SMELL","1h","10/9/2024 2:13:51 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVr8yR1Wrs09NuE_"
"AZeQdVr8yR1Wrs09NuFA","javascript:S1135","INFO","w159_unstract:frontend/src/hooks/useSessionValid.js","w159_unstract","OPEN","Complete the task associated to this ""TODO"" comment.","167","167:9-167:13","CODE_SMELL","0min","10/9/2024 2:13:51 AM","6/20/2025 11:06:35 PM","cwe","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVr8yR1Wrs09NuFA"
"AZeQdVrpyR1Wrs09NuE6","css:S125","MAJOR","w159_unstract:frontend/src/layouts/menu-layout/MenuLayout.css","w159_unstract","OPEN","Remove this commented out code.","3","3:0-3:40","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","unused","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrpyR1Wrs09NuE6"
"AZeQdVrpyR1Wrs09NuE7","css:S125","MAJOR","w159_unstract:frontend/src/layouts/menu-layout/MenuLayout.css","w159_unstract","OPEN","Remove this commented out code.","6","6:0-6:25","CODE_SMELL","5min","2/25/2024 5:49:36 AM","6/20/2025 11:06:35 PM","unused","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVrpyR1Wrs09NuE7"
"AZeQdVsJyR1Wrs09NuFC","javascript:S2486","MINOR","w159_unstract:frontend/src/routes/Router.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","34","34:2-36:1","CODE_SMELL","1h","7/3/2024 3:55:37 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsJyR1Wrs09NuFC"
"AZeQdVsJyR1Wrs09NuFD","javascript:S2486","MINOR","w159_unstract:frontend/src/routes/Router.jsx","w159_unstract","OPEN","Handle this exception or don't catch it at all.","40","40:2-42:1","CODE_SMELL","1h","7/15/2024 6:47:23 AM","6/20/2025 11:06:35 PM","cwe, error-handling, suspicious","https://sonarcloud.io/project/issues?id=w159_unstract&open=AZeQdVsJyR1Wrs09NuFD"
